0
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Microglia
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Oligodendrocyte.1
Microglia
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Microglia
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Oligodendrocyte.1
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Microglia
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Microglia
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Microglia
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Oligodendrocyte.1
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Endothelial Cell
Microglia
Endothelial Cell
Endothelial Cell
GABA-ergic Neuron
Astrocyte
Microglia
Glutamatergic Neuron
GABA-ergic Neuron
Microglia
GABA-ergic Neuron
GABA-ergic Neuron
Microglia
Microglia
Glutamatergic Neuron
Microglia
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Microglia
GABA-ergic Neuron
Microglia
GABA-ergic Neuron
Astrocyte
GABA-ergic Neuron
GABA-ergic Neuron
Microglia
Glutamatergic Neuron
Microglia
GABA-ergic Neuron
Glutamatergic Neuron
Microglia
GABA-ergic Neuron
Oligodendrocyte.1
Microglia
Endothelial Cell
Microglia
Glutamatergic Neuron
Microglia
GABA-ergic Neuron
GABA-ergic Neuron
Oligodendrocyte.1
Oligodendrocyte.1
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Astrocyte
GABA-ergic Neuron
GABA-ergic Neuron
Endothelial Cell
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Oligodendrocyte.1
Oligodendrocyte.1
Microglia
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Microglia
Oligodendrocyte.1
Microglia
Oligodendrocyte.1
Oligodendrocyte.1
Oligodendrocyte.1
GABA-ergic Neuron
Astrocyte
Microglia
Oligodendrocyte.2
Endothelial Cell
Microglia
Microglia
GABA-ergic Neuron
Endothelial Cell
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Microglia
Oligodendrocyte.1
GABA-ergic Neuron
Oligodendrocyte.1
Endothelial Cell
GABA-ergic Neuron
Microglia
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Astrocyte
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Microglia
Glutamatergic Neuron
Microglia
Microglia
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Microglia
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Microglia
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Endothelial Cell
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Astrocyte
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Oligodendrocyte.1
Endothelial Cell
Glutamatergic Neuron
GABA-ergic Neuron
Microglia
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Astrocyte
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Astrocyte
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Oligodendrocyte.3
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Oligodendrocyte.3
GABA-ergic Neuron
Astrocyte
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Microglia
Glutamatergic Neuron
Oligodendrocyte.3
Astrocyte
Astrocyte
GABA-ergic Neuron
GABA-ergic Neuron
Oligodendrocyte.3
Endothelial Cell
Glutamatergic Neuron
Glutamatergic Neuron
Astrocyte
Glutamatergic Neuron
Microglia
Glutamatergic Neuron
Oligodendrocyte.3
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Endothelial Cell
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Astrocyte
GABA-ergic Neuron
Astrocyte
GABA-ergic Neuron
Astrocyte
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Microglia
Oligodendrocyte.3
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Microglia
Glutamatergic Neuron
Astrocyte
GABA-ergic Neuron
Glutamatergic Neuron
Microglia
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Microglia
Astrocyte
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Microglia
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Endothelial Cell
Glutamatergic Neuron
Astrocyte
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Microglia
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Oligodendrocyte.3
Endothelial Cell
Oligodendrocyte.3
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Endothelial Cell
GABA-ergic Neuron
Glutamatergic Neuron
Endothelial Cell
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Oligodendrocyte.3
Astrocyte
Oligodendrocyte.1
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Microglia
Microglia
Oligodendrocyte.1
Glutamatergic Neuron
Glutamatergic Neuron
Microglia
GABA-ergic Neuron
GABA-ergic Neuron
Astrocyte
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Endothelial Cell
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Endothelial Cell
Oligodendrocyte.1
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Endothelial Cell
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Microglia
Oligodendrocyte.1
GABA-ergic Neuron
GABA-ergic Neuron
Oligodendrocyte.3
GABA-ergic Neuron
Oligodendrocyte.1
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Microglia
Glutamatergic Neuron
Endothelial Cell
GABA-ergic Neuron
Glutamatergic Neuron
Endothelial Cell
GABA-ergic Neuron
Endothelial Cell
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Oligodendrocyte.1
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Endothelial Cell
Endothelial Cell
Oligodendrocyte.1
Oligodendrocyte.1
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Astrocyte
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Microglia
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Astrocyte
GABA-ergic Neuron
Microglia
Microglia
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Oligodendrocyte.1
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Microglia
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Endothelial Cell
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Astrocyte
Endothelial Cell
GABA-ergic Neuron
Microglia
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Endothelial Cell
Astrocyte
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Microglia
Microglia
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Endothelial Cell
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Oligodendrocyte.1
Astrocyte
Microglia
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Microglia
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Microglia
GABA-ergic Neuron
GABA-ergic Neuron
Endothelial Cell
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Oligodendrocyte.1
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Oligodendrocyte.1
Microglia
Oligodendrocyte.3
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Microglia
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Oligodendrocyte.1
Glutamatergic Neuron
Microglia
Oligodendrocyte.1
Microglia
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Microglia
Glutamatergic Neuron
Microglia
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Oligodendrocyte.3
Microglia
Microglia
Microglia
Glutamatergic Neuron
GABA-ergic Neuron
Oligodendrocyte.1
GABA-ergic Neuron
GABA-ergic Neuron
Oligodendrocyte.1
Oligodendrocyte.1
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Astrocyte
Glutamatergic Neuron
Oligodendrocyte.1
Glutamatergic Neuron
Microglia
GABA-ergic Neuron
Glutamatergic Neuron
Oligodendrocyte.1
Glutamatergic Neuron
Endothelial Cell
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Microglia
Glutamatergic Neuron
Microglia
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Microglia
Oligodendrocyte.1
Glutamatergic Neuron
Oligodendrocyte.1
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Endothelial Cell
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Endothelial Cell
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Microglia
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Microglia
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Oligodendrocyte.1
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Oligodendrocyte.3
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Astrocyte
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Oligodendrocyte.1
Astrocyte
Microglia
GABA-ergic Neuron
